genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
punk,TRJYRUS128F9322DC3,Les Garçons Bouchers,Je Ne Regrette Rien,-5.331,124.882,4,4,1,125.85751,50.1491262626,53.7480606061,26.974979798000003,-2.4597095959599997,-51.057696969700004,-14.1011035354,-17.620032828299998,-3.9050934343400003,22.188949494899997,8.78535606061,-0.764401515152,-1.8401792929299998,24.9085524032,1786.31850589,1211.79451666,1470.82280866,2326.82473007,587.074392926,343.239086365,429.272023751,606.589064664,316.962612017,200.896952468,236.483140107
metal,TRPYTNL12903CE6B87,Dog Eat Dog,Think,-9.577,132.005,4,4,0,187.0624,44.693640933599994,3.7099138240599996,3.4573034111300003,-6.7929443447,-52.406073608599996,-6.69062298025,-8.278662477560001,7.367592459610001,4.12452064632,4.5336804308800005,-1.49037881508,7.256062836619999,20.7649126179,987.466237745,1310.98659977,1495.5320175000002,1061.58240202,845.271354565,409.40648798300003,349.944375164,259.371532242,159.075499866,233.77953396599997,181.508426231
soul and reggae,TRJABML128E0785FAE,Chris Clark,Everybody's Right Everybody's Wrong,-8.712,104.822,4,2,1,154.122,46.292574074099996,3.71501481481,31.734557407399997,-2.30533333333,-23.695627777800002,-6.35712037037,-1.90860185185,8.32229814815,13.8209962963,2.33278333333,-3.9989999999999997,1.2989814814799998,24.3991656816,842.638552096,1132.09945312,780.186929504,470.51396830000004,452.17478103900004,436.484998469,318.214320894,254.436045707,231.729655455,119.24479664399999,259.742827459
folk,TRQKXUM128F4264D96,Asleep At The Wheel,Roly Poly,-15.133,116.87799999999999,4,7,1,242.31137999999999,36.6213660532,-26.8204683027,5.85573824131,4.703050102250001,-17.2096370143,0.036824130879300004,-7.069995910019999,-3.7435889570599996,-3.23911656442,1.91526891616,1.29617586912,-1.63687014315,33.1704605715,2360.16911748,3168.13325079,1888.51662737,1071.29327027,1014.96508402,744.219774834,695.0870679289999,670.381520539,415.49636701699995,347.164350525,311.370758475
folk,TRBWWMT12903CF6926,The String Cheese Incident,Road Home,-10.189,137.60299999999998,4,2,1,307.30404,42.4657814815,-47.835001481499994,-5.88536888889,10.492589629600001,6.507231851849999,-1.1772777777799999,-8.12972222222,-9.970533333330001,10.1654481481,-1.11612074074,7.67335703704,7.1532037037,13.9570979456,1423.1762436,1293.48762436,1355.84949992,675.8890602490001,1110.75595278,513.296975255,352.388844898,327.424520043,345.672877795,276.481708124,306.954850958
folk,TRSWXTM12903CC9BDE,Anais Mitchell,All My Trials,-15.527000000000001,95.99700000000001,4,2,1,136.98567,33.0473148148,-21.6186875,4.41034259259,-12.589423611099999,21.634706018499998,-7.28672222222,-23.0689953704,-6.19134722222,-7.86447222222,-5.7531273148099995,1.90715972222,12.0642222222,72.6165641787,5170.29280426,4852.64560843,2223.69260438,1431.002399,846.1424251960001,1531.74257062,600.5239689069999,537.166968115,458.17524894900004,479.376160255,527.0873980619999
punk,TRWGWIC128F426F0EB,Blaze,Lovelee Dae (Freestyle Man Reconstruction),-6.732,92.436,3,1,1,476.78649,42.2426814318,49.6404469799,-124.998868456,33.2054017897,5.72371051454,-23.2802425056,-29.9198626398,15.9621516779,-0.330727964206,12.274158836700002,10.8711668904,-11.91418434,16.103007409,4509.7271411,3220.79174156,3028.73701012,1388.47081126,1578.00152357,669.91132878,1374.07232218,359.31921149,602.975281103,669.535556894,313.09970563
pop,TRKINFM128F42A1F4F,Camilo Sesto,Locura Sin Direccion,-6.545,168.13099999999997,4,9,1,226.2722,45.9252518797,28.7973759398,8.28244486216,-2.4912819548900003,-6.37928070175,7.967209273180001,-5.7380288220599995,0.756977443609,6.83602756892,4.28870050125,-7.784483709269999,7.9498596491199995,56.6139446997,2635.07445017,2293.40839354,1951.42484639,695.019733608,1173.60132665,482.809504805,468.773417694,481.495099666,352.17966834,404.02330412699996,256.818951243
classic pop and rock,TRNHVBM12903CDC5E3,The Osmonds,Love Me For A Reason,-7.446000000000001,143.101,4,9,1,238.94159,46.930053206000004,-29.9974106412,52.307181446099996,2.0504365620700002,20.4299822647,-9.379443383360002,-1.9932851296,2.33994542974,1.84224283765,1.47727421555,-3.71867667121,-13.589458390199999,25.5098716138,1466.89332343,1051.58719583,953.168216191,816.9857905819999,565.29062324,472.015006389,360.229025495,333.96019733,245.43505987400002,187.064048131,281.37755496299997
metal,TRZOAOW128F9330EC0,The Autumn Offering,Smut Queen,-3.957,148.385,4,3,1,211.33016,51.935227060699994,46.11780093310001,6.906590979780001,-8.63001088647,0.384592534992,-29.33218507,4.47109797823,-8.20395023328,15.426475894200001,6.87991912908,-0.696970451011,3.87654121306,5.89553236524,633.151785572,458.165604466,519.86889569,530.295086049,337.690068596,280.461474098,336.18918785799997,303.710177882,220.573512964,124.193346551,130.13007081799998
jazz and blues,TRIHMFX12903CEC262,Solveig Slettahjell,We Were Indians,-10.884,103.022,4,7,0,264.80281,41.5966260069,-22.2498699655,-46.620126582299996,-6.30644418872,-6.02857882624,-2.6299447640999998,15.7949205984,6.20923130035,10.452620253200001,-0.335569620253,-6.59462255466,5.91531875719,24.6541467681,1538.18038253,2890.04325009,2516.74281748,923.154085464,1512.22147102,644.944999383,779.72285659,347.022077262,455.548914116,537.982631667,369.806607299
classic pop and rock,TROZRKK128F9312C88,Freda Payne,Deeper And Deeper,-8.731,107.791,4,0,1,182.17751,45.837758181800005,33.142559999999996,27.1729127273,-9.53449090909,-42.2352254545,-3.56838727273,1.84025090909,2.52116181818,-6.63637454545,1.29809636364,-3.72415818182,0.215534545455,21.5242413579,919.62474705,1304.99206519,799.995555515,496.436424004,502.161635746,325.587606835,220.827101321,232.29171923799998,215.417509763,124.14870273700001,161.414789831
classic pop and rock,TRWFOWW128F9335F7F,The Chi-Lites,Sly The Slick,-9.101,144.195,4,1,1,238.2624,42.6476861575,11.759235083499998,-53.937571598999995,-16.0447696897,17.7676957041,-15.2988174224,3.2016933174199997,-6.477068019090001,26.0954045346,0.984261336516,-4.01877446301,11.9721252983,27.5596672368,2162.27615188,1309.80591747,1846.61411805,501.222937904,1014.28324701,594.343500964,554.373482727,415.73597855599996,354.22271984,287.167700578,340.016521179
folk,TRVZTOG12903CD7145,Paul Brady,The Price Of Fame,-5.957000000000001,166.03900000000002,4,0,1,290.48118,49.520714285699995,-7.341993564989999,14.4630965251,-10.8913114543,-8.54044916345,-17.9072895753,-0.913673101673,-6.915633204630001,-1.64214929215,-4.6468996139,-1.02255469755,-3.49276319176,17.4167408347,1570.85496598,1086.76772154,780.089634163,676.513404572,402.991959125,309.826934416,512.7681219,301.281051718,290.907255552,152.794381735,187.771255962
jazz and blues,TRCPURP128F92EC138,Egberto Gismonti,No Coração dos Homens,-17.774,84.353,4,1,0,29.1522,34.8034366197,-69.7571408451,77.5248732394,7.81602816901,-2.08561971831,-15.7516478873,8.207126760560001,11.710352112699999,-23.3913943662,-10.2665070423,3.80966197183,18.9778732394,108.909935823,2753.76922826,1077.69450963,570.795075182,817.21201601,470.397703355,743.407437125,180.090747665,237.959355084,167.229777996,122.095720449,443.033082139
soul and reggae,TRPYXUS128F92CD1A8,Al Green,One Woman,-16.357,147.16299999999998,4,7,1,185.70404,34.8709184339,-32.337566068499996,6.6461876019599995,-2.9410880913499997,2.6678091353999998,-2.35538009788,-2.1435187602,-5.161251223490001,-1.7950179445400003,-5.85490701468,-1.22999510604,13.6782969005,50.828295680100005,2859.46093202,3251.76972934,1567.9174512,876.063083659,820.2517560760001,487.900329845,466.250470002,589.774406445,322.195140531,263.750934455,333.043345628
classic pop and rock,TRVKOXB128F9344BE8,Thelma Houston,Brand New Day,-5.768,93.994,7,4,1,343.17016,48.1845133648,21.1569268868,27.414536949699997,1.65182154088,12.8196957547,-4.43463600629,5.5243962264199995,-5.0878341195,-4.325503930819999,-3.4842342767300005,-2.7080023584900004,5.735141509430001,27.8462705643,1400.5847798,1654.73747919,1204.59638278,619.5622502819999,744.870607681,626.220458151,594.631668898,309.397378899,331.813513354,264.417751733,277.561395395
classical,TRXPPVX128F92D1403,Katherine Jenkins,Panis Angelicus,-15.902000000000001,86.194,4,7,1,159.99955,35.5471660777,-106.721526502,66.2653710247,-7.35401590106,9.60960777385,-11.413681978800001,-36.8124558304,-3.0281766784500004,-2.32615371025,-5.946439929330001,2.23648409894,11.680849823299999,65.632823824,1805.56832628,3322.60623623,1380.68385188,1198.84666543,263.740388984,1435.54370624,296.172082612,789.1665413630001,224.74725806599997,193.99156117200002,387.219153647
classic pop and rock,TRSZTGJ128F146BCFC,Soulsister,Pretty Bad News,-6.722,117.991,4,4,1,201.69098,46.96829110109999,26.585203619899996,19.049073906500002,7.674218702869999,-4.40685972851,-4.65888989442,-6.695420814480001,-0.38370135746600004,2.0675505279,-2.03191402715,3.9073303167400004,6.09767119155,10.7150841671,1246.40843449,1419.73666479,1183.19401165,722.848094265,951.99740938,577.467563248,433.963703446,314.81788469099996,279.440211551,318.10198947,247.339903645
folk,TRBANRL128F92F29EC,R. Carlos Nakai,Restless Spirits (World),-21.307,203.737,3,1,1,170.762,28.688786163499998,-123.146845912,-48.5746949686,18.2651965409,16.8133805031,-9.10627987421,17.6320644654,8.407723270439998,4.6404009433999995,11.9072421384,-0.217418238994,-7.57320125786,20.3676982782,4017.63131385,1651.89091182,2700.24081977,1022.8655958999999,1754.81212229,410.401720683,740.9956312689999,361.01198235699997,385.146884193,336.883168375,400.09313042800005
classic pop and rock,TRKYKEG128F931F9B8,Chordettes,Can't Seem To Laugh Anymore,-21.779,96.406,5,11,1,141.68771,28.057596969699997,-80.5804060606,9.357457575760002,-33.5000848485,10.3527272727,-1.68721818182,-23.3796272727,8.2007969697,-3.6671,5.76500909091,-5.2330969697,11.004742424200002,59.7806224648,4389.4923016,4728.27028531,3631.94558461,2426.15715774,1003.81348345,1157.28463631,998.2593723130001,1578.68943467,712.703237112,592.100002688,602.770803925
dance and electronica,TRUDHMV128F4274F83,Daniel Johnston,Rock & Roll_ EGA,-7.944,82.76,1,11,0,279.24852999999996,43.465654683100006,69.2127152318,37.492140018899995,18.3509933775,-5.11738126774,16.5895288553,-6.06744843898,-4.977,-10.239849574299999,-5.428298959319999,-0.161025543992,40.3288637654,26.902029796599997,922.2683616810001,1815.17670665,1350.04162319,392.299195708,799.128143666,317.120420344,256.617031377,222.466493439,140.23486546200002,188.137139058,166.977778538
dance and electronica,TRJXWXR128F14655EB,Blue Six,Pure,-5.343999999999999,124.016,4,11,0,266.34404,45.5668296903,6.32284517304,-25.9106903461,21.1246001821,-1.4990464480899999,-0.0793142076503,6.88536885246,-12.1918897996,11.967187613800002,-2.37968579235,4.12628051002,-3.2086001821499996,23.2235922925,2283.94861245,2427.96894166,2947.93029759,1111.14385713,1426.05544383,808.499317562,909.103017073,388.68121177,478.77813054300003,444.315314719,402.719539369
classic pop and rock,TRFAAEO12903CFCEC7,Deerhoof,Flower,-4.277,103.90299999999999,1,5,0,110.91546000000001,48.4470133333,63.91055,41.1043333333,9.41943,-22.3995366667,-2.63956666667,-5.56345,9.600686666669999,-0.31316,2.89793333333,-1.56702,-0.823643333333,68.4882167665,1657.17591241,3029.0947005999997,3748.91212773,1472.74304092,1300.12491791,645.766135201,564.627663688,753.5216781539999,288.206634942,538.09227066,248.488456843
classic pop and rock,TRUVZBY128F933F726,Moe Tucker,I Got A Woman_ Don't Mean Me No Good,-13.255999999999998,136.4,1,4,1,334.52362999999997,38.4554939117,-47.731280060900005,41.1674063927,30.679385083699998,4.74109741248,12.3030357686,-15.1792808219,-7.1191917808200005,18.900188736700002,3.3392998477900004,8.41162861492,23.1553805175,11.910320714200001,1300.61370726,1078.93675285,1820.37913149,619.94425475,1266.42178162,426.95696820300003,310.231513776,507.155486747,241.383868587,317.617490179,318.244555205
classic pop and rock,TRDEEAA128F9310B72,Steely Dan,Bodhisattva,-12.862,81.905,3,9,0,464.71790999999996,39.6005559611,18.2170085158,37.2607597324,9.69774939173,-17.2870851582,-15.628170924600001,22.655628345500002,3.58175,14.2170231144,3.3227232360100003,1.13994951338,17.1420748175,65.453992124,2626.36149589,1525.39808172,924.080615813,857.174785565,529.528761368,775.1779968430001,509.409944269,466.03169421800004,294.911955147,185.857611833,271.841330836
classic pop and rock,TRTIGYT128EF343A33,Herman Dune,I Wish I Had Someone That I Loved Well,-8.341000000000001,111.262,4,0,1,234.05669,42.9565659229,21.461703854,-44.951576064899996,-18.6869239351,5.343490872209999,5.93129107505,-2.53106490872,11.3884675456,-3.2873691683599997,9.26004361055,-12.7097900609,0.9012332657200001,40.7738780388,3535.01503512,2626.05244684,2706.27886082,1185.96459247,1639.66329501,788.397695955,814.805755778,638.377921967,557.4354105159999,497.39856350900004,291.877297777
classic pop and rock,TRBYCNR128F145ABBE,Steve Winwood,And I Go,-10.532,160.214,4,4,1,253.3873,40.6315231539,14.7604956195,-18.4073466834,4.60598998748,18.6472690864,-4.641807259069999,-16.6782365457,-14.5021501877,11.5267484355,0.85717146433,6.222564455569999,19.9920125156,31.875017849000002,4055.73347629,2304.20856431,1691.5992889000001,684.773317736,1357.67134912,573.507035222,638.461212768,421.203776934,469.42669813199996,340.728878286,282.30685197
dance and electronica,TRGUCCS128F92CE5D2,Fennesz,Caecilia,-12.725,117.46,1,6,0,231.23546000000002,41.2928409091,-63.2817179144,3.14972326203,-17.1779465241,-38.062223261999996,-17.7988101604,-21.634290106999998,-4.61845721925,35.5882606952,13.5221885027,-2.99367914439,0.06842379679140001,29.5367315081,2192.33246948,1304.70884841,1284.99902417,1734.23368915,540.3245695869999,785.8800015319999,283.938472719,928.776241776,180.41234205400002,177.122784785,528.68145991
punk,TRCNHQR128F92E0C53,The Jets,Charlene,-11.806,132.968,4,7,1,177.71057,42.1148215223,-10.791734908099999,5.15667454068,0.452295275591,18.1258175853,-4.5522519685,-3.97475328084,-1.8993976378,7.644875328080001,4.40477165354,-0.541160104987,9.2166351706,11.5159408107,1055.38340506,1056.63726782,1173.82291537,603.912738367,756.870699107,361.200701611,324.221291085,287.717811587,272.53915347,236.31394344400002,193.677903339
jazz and blues,TRRUSZL128F14A8E53,Rahsaan Roland Kirk,Haunted Feelings (LP Version),-19.899,134.131,4,6,1,146.78159,33.2540963597,-126.03940685200001,54.4137194861,10.958293361900001,9.84810706638,-5.06760385439,20.096567451800002,-1.4125974304100002,-21.8241713062,-6.29295074946,-1.0985631691600002,22.007725910100003,21.7015480057,3500.39176769,2948.89506979,2183.78543092,1085.50820427,859.1363351260001,935.7174321560001,532.754260343,1024.15614175,343.633781362,408.00342549699997,927.146160435
metal,TRYNCBF128F423982C,Trivium,My Hatred,-8.925,95.905,4,4,0,274.49424,46.7450837629,56.966447164899996,17.9210927835,-7.700670103089999,-41.2039884021,-26.0305154639,1.6356172680399998,-3.65565721649,1.58243427835,2.54081185567,2.74979639175,7.314757731960001,8.28579237572,536.416305941,403.511712355,248.40588624900002,335.798865581,347.825029526,387.637166522,200.93734441599997,198.37722886900002,147.915956485,143.304977899,193.547036189
soul and reggae,TREBUTF128F422AE87,Little Beaver,Love & Affection (From The House of Correction),-6.813,125.961,4,9,0,423.94077000000004,46.24383687939999,-20.7547969052,12.4473430045,23.6476021921,-5.03198065764,8.27518310767,23.0701102515,-20.484155383599997,-14.903333333299999,-8.62116118633,0.364638942618,-2.1851792392,34.028564391799996,1604.87164975,1325.14870284,2506.45328561,638.660412095,1452.33977766,522.856124526,1109.81824024,309.42453664,656.707441159,434.10065689199996,227.58061201
classic pop and rock,TRWFCTQ128F147ED49,The Bar-Kays,Don't Do That (LP Version),-14.196,119.48700000000001,1,3,1,171.72853,37.8446644737,31.551582236799998,36.7690361842,32.82803125,-35.0731529605,5.65490625,5.1343009868400005,-0.00700328947369,7.24566282895,-9.51889967105,3.17754276316,2.1883914473700004,49.2853974137,2140.45262072,3298.76517019,2035.19615202,766.18503309,1192.47108549,543.832458,470.471879115,274.461849154,310.07970637299996,307.113861798,167.04623957
classic pop and rock,TRXYDQT128F933D9AE,Gregory Isaacs,Open Up,-10.932,88.537,4,2,1,340.32281,40.8346547464,55.883816645,-9.553468790639998,39.698568270500004,-7.55709622887,12.679614434300001,14.4685338101,2.8833660598199997,7.430369960989999,14.3225702211,-5.945035760730001,-5.71953576073,33.470316555100005,1571.61877991,2933.62423158,2314.67209109,824.435730469,1874.64989608,921.5869649939999,650.216658597,361.173130921,413.18687548599996,426.364334648,297.62205199
soul and reggae,TRWXPLL128F92DE099,Brenda Holloway,I'll Always Love You,-12.897,75.92699999999999,7,2,1,172.22485,39.3359796748,28.9600833333,17.6766605691,-9.95653252033,4.28645528455,-2.09902235772,-22.464469512199997,-0.57974796748,-3.5599024390199996,-1.71364634146,-4.13024593496,4.62235162602,39.5963239386,2689.50414077,2371.25796094,1470.1842679000001,955.4798988460001,713.4126065910001,867.8935223510001,321.246942611,406.583594864,276.045380619,204.96965162400002,321.565302293
dance and electronica,TRXFPCU128F42B29EA,Fragile State,New Bassa,-12.004000000000001,111.98200000000001,4,0,1,393.76934,38.9606857143,-12.5652919643,-12.610027678599998,-9.79315446429,27.209016964299998,-26.673983928600002,6.18015267857,7.82829375,-7.99987410714,-0.684563392857,-1.6985508928600002,-8.88067589286,94.2322958977,12862.484139799999,1914.56908158,619.046329047,946.92171906,475.820559214,859.9682875189999,371.029695936,483.854492755,153.396503012,93.67576840459999,241.784667405
